2016-01-04,23.49
2016-01-05,23.48
2016-01-06,23.14
2016-01-07,22.72
2016-01-08,22.1
2016-01-11,22.68
2016-01-12,22.93
2016-01-13,22.17
2016-01-14,22.01
2016-01-15,20.96
2016-01-19,20.42
2016-01-20,19.33
2016-01-21,18.58
2016-01-22,19.06
2016-01-25,17.87
2016-01-26,18.66
2016-01-27,18.42
2016-01-28,17.76
2016-01-29,17.89
2016-02-01,17.84
2016-02-02,16.94
2016-02-03,16.65
2016-02-04,16.96
2016-02-05,16.89
2016-02-08,15.54
2016-02-09,15.38
2016-02-10,16.21
2016-02-11,15.51
2016-02-12,17.38
2016-02-16,17.16
2016-02-17,17.93
2016-02-18,17.09
2016-02-19,16.9
2016-02-22,17.39
2016-02-23,16.68
2016-02-24,16.44
2016-02-25,16.77
2016-02-26,17.32
2016-02-29,17.19
